id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like,key_object
7HjCBNjTWccEk6ypsQ5QXz,Fuiste Tú,DJ Nelson,0.7929999999999999,0.568,1,-3.898,1,0.418,0.000505,0.35100000000000003,0.5329999999999999,180.015,229108,4,0,C♯
5p3JJehpKHjr9pJT5eD2Lz,Que Se Joda,Zion,0.624,0.888,2,-2.13,1,0.23800000000000002,0.0,0.317,0.8240000000000001,180.088,226160,4,0,D
09G3gFr5N8RnuvwUQJ02j7,Soltera,Ale Mendoza,0.821,0.7879999999999999,1,-2.9210000000000003,1,0.0957,0.0,0.126,0.534,95.039,206933,4,0,C♯
5OVYDbQP9pMKpF0ViSyMty,MENTE (with Tainy & Mau y Ricky),Mau y Ricky,0.742,0.759,10,-5.587000000000001,0,0.0882,1.01e-06,0.0907,0.6859999999999999,92.037,226339,4,0,A♯
07grlLnIM285o7Y69mge5L,Mimosas - Remix,Mora,0.77,0.777,11,-4.466,0,0.106,0.0,0.0759,0.585,89.072,273371,4,0,B
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),Travis Scott,0.7759999999999999,0.509,0,-6.266,0,0.192,1.49e-06,0.115,0.485,94.634,129371,4,0,C
2dxZ5DbZ4Iq6vMBYq4coqT,VIDEITOXX,Feid,0.816,0.521,4,-7.245,0,0.114,0.0,0.0882,0.752,82.0,185587,4,0,E
0vGdK81Se6SK7dcIaU3Xyd,Hielo - Remix,Dalex,0.7090000000000001,0.51,7,-9.788,1,0.542,0.0,0.0687,0.546,82.51700000000001,227120,4,0,G
63tc67n05008BFsuVhGgNb,Qué Rico Repetirlo,Andy Rivera,0.8079999999999999,0.7979999999999999,9,-3.998,1,0.0352,0.0,0.0652,0.605,75.982,186840,4,0,A
5loTABZaIumrQIFNYKWvKh,Como Tú No Hay,Came Beats,0.73,0.777,1,-4.255,1,0.484,0.0,0.268,0.59,178.549,166067,4,0,C♯
0zlnHTHiBQ68ZCAmTw5ozm,Algo Mágico,Rauw Alejandro,0.68,0.613,11,-4.368,1,0.758,0.0,0.161,0.609,100.12700000000001,261603,4,0,B
056KPIyZuecSUInyEQsaIa,Jadiel Forever,Jeydi,0.61,0.88,7,-5.981,0,0.24600000000000002,0.0,0.37799999999999995,0.484,181.951,160549,4,0,G
77TYHmuEPR5Wb5r2vHDYNF,Actriz,Arcangel,0.7759999999999999,0.7829999999999999,8,-4.541,1,0.0377,4.5299999999999997e-05,0.33,0.5720000000000001,90.01899999999999,184600,4,0,G♯
0LXk0yWcGfACtMKX0igobq,La Presión,Manuel Turizo,0.843,0.634,7,-5.165,1,0.03,0.00703,0.35200000000000004,0.778,95.029,164819,4,0,G
1xFXjL0NUUXm4XnWGbqCMl,BAD DECISIONS,Jerry Di,0.904,0.5720000000000001,0,-3.825,1,0.23399999999999999,0.0,0.134,0.62,95.10799999999999,193293,4,0,C
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,Bad Bunny,0.691,0.765,8,-4.727,1,0.46399999999999997,3.29e-06,0.203,0.855,174.021,246000,4,0,G♯
28MQqYBRGytyNKE263ASRM,Cositas,Rauw Alejandro,0.825,0.631,11,-5.003,0,0.21,0.0,0.342,0.86,154.02,190040,4,0,B
6yVkakCN460KOVol9ZazjH,Reggaetonera,Anuel AA,0.6940000000000001,0.7959999999999999,6,-4.164,1,0.48,0.000384,0.10800000000000001,0.515,93.064,212312,4,0,F♯
0T4Gb97gg5yeWKg0giH96M,WOW,Vibarco,0.907,0.654,7,-6.312,1,0.32299999999999995,2.75e-06,0.113,0.41700000000000004,105.991,183901,4,0,G
5bmSver2b3ZXyuyLKtgnFI,BAD CON NICKY,Nicky Jam,0.59,0.7290000000000001,7,-4.95,0,0.321,0.0,0.659,0.7120000000000001,93.094,202240,4,0,G
1OW47kPsWJfvhcQ7V7XwhC,Mayor,Yandel,0.8079999999999999,0.736,9,-4.084,0,0.255,0.000273,0.105,0.8059999999999999,89.98299999999999,131055,4,0,A
3OCG7oAdfNZr9eHBP8GZgy,Acá Se Baila To',Power Peralta,0.905,0.8740000000000001,11,-2.873,1,0.0792,1.37e-06,0.747,0.638,91.97399999999999,162376,4,0,B
1wdVy2FkA7uNymKdMG7RQR,La Mala,Jungl,0.621,0.6970000000000001,11,-4.94,1,0.0469,0.0,0.0795,0.551,187.857,188680,4,0,B
5YdgjTxyFjMHCSacdgwTTz,Party,J Tian HD,0.807,0.569,11,-6.582000000000001,1,0.254,0.00020800000000000001,0.11599999999999999,0.7020000000000001,170.025,186000,4,0,B
5poUJOhLyalGkUedn3ggeX,Bandido,Mariah,0.789,0.809,8,-3.417,1,0.374,0.0,0.20199999999999999,0.41100000000000003,95.935,222385,4,0,G♯
68rjJwkJDni0kiHtVaN1uK,Miéntele,C4 Champion,0.7859999999999999,0.653,8,-4.1419999999999995,0,0.222,7.26e-05,0.18100000000000002,0.691,167.97400000000002,182901,4,0,G♯
0NjwB0pgNC2ate5QOeHXTu,"One World, One Prayer (feat. Skip Marley, Farruko, Shaggy & Cedella Marley)",Cedella Marley,0.6779999999999999,0.8170000000000001,6,-4.614,0,0.47700000000000004,0.0,0.10099999999999999,0.9309999999999999,180.13,196201,4,0,F♯
2buKZ1TD3cUGGEnQDCicVK,"Pa' Morir Se Nace (feat. Wisin, Juanka) - Remix",Wisin,0.691,0.833,9,-4.013,0,0.433,0.0,0.34600000000000003,0.792,171.982,321953,4,0,A
6fkfMwMVgFJik4ljNMHGrB,Procura,Juan Miguel,0.628,0.6859999999999999,7,-7.266,1,0.157,0.0,0.37799999999999995,0.667,195.86700000000002,221122,4,0,G
1clKJlcPmm4BY9TkXKQxso,NO MAÑANA,El Alfa,0.885,0.6809999999999999,6,-7.662999999999999,1,0.129,0.0161,0.384,0.569,117.979,221695,4,0,F♯
3RGg9W1OyEiRMwu1Qi45dW,Bentley,Myke Towers,0.782,0.738,1,-2.125,1,0.126,0.00206,0.0692,0.755,166.05599999999998,188175,4,0,C♯
1ZpUBefTpxigSL6WvYJhrx,Bajo Tu Ombligo,Dest,0.631,0.48700000000000004,7,-9.221,0,0.64,1.5e-06,0.12,0.589,93.01299999999999,196129,4,0,G
4EJHKSnHENfjOxXWryyNtL,MÁS DE UNA CITA,Zion & Lennox,0.865,0.5,5,-10.805,1,0.0122,7.730000000000001e-05,0.098,0.317,92.976,183520,4,0,F
1mkaiatEkIOM4uAVJuljL5,Mia,$OUR,0.787,0.669,9,-7.9479999999999995,0,0.36700000000000005,0.000164,0.0668,0.221,99.962,177600,4,0,A
2FJhGgWXvNyriFYnVPFIff,Se Va,Farruko,0.7659999999999999,0.8490000000000001,0,-1.9869999999999999,1,0.0303,0.0,0.215,0.863,128.981,199320,4,0,C
7Ki2ztiLzNWNXy6beDgsh0,30 Horas - Remix,Yera,0.7609999999999999,0.612,0,-5.497000000000001,0,0.42200000000000004,0.0,0.11800000000000001,0.498,86.99799999999999,191724,4,0,C
4acV9lz0G7Lm1vOuRPnITs,Taboo,Adso Alejandro,0.6659999999999999,0.527,4,-7.847,0,0.652,0.0,0.145,0.316,89.946,175529,4,0,E
6nGM44ZP7vSo0istUW2MOq,Loco - Remix,Manuel Turizo,0.9079999999999999,0.529,6,-7.032,1,0.157,0.00014199999999999998,0.0634,0.743,105.021,248500,4,0,F♯
47wnhbyv8fwWkoGVLQfQ9z,Tu y Yo,Zion & Lennox,0.775,0.774,1,-2.147,1,0.0575,0.000273,0.09699999999999999,0.779,172.047,226601,4,0,C♯
0oTgZfGpMDANTuLKw6kfGE,Yo Sé,Dego,0.789,0.768,7,-5.542000000000001,0,0.10099999999999999,6.62e-06,0.0771,0.828,177.99900000000002,210416,4,0,G
03Yyzbk18DAz4d4Jxwl1tm,Vida Buena - Remix,Arcangel,0.7979999999999999,0.5670000000000001,1,-7.122999999999999,1,0.18600000000000003,0.0,0.11699999999999999,0.444,156.02700000000002,224740,4,0,C♯
25AZ4bqHJdxKdsvP0RfrR0,No Gastes,Izone,0.84,0.564,2,-6.192,1,0.106,3.18e-05,0.0578,0.555,89.993,185856,4,0,D
6gB5c3HJIoc54dUgLCCQhp,No Digas Nada,Farruko,0.809,0.5920000000000001,10,-6.251,1,0.305,0.0,0.662,0.397,92.02600000000001,180140,4,0,A♯
1J7kprxmiECKy3KEQ3frT6,Cerca Cerquita,Ren Kai,0.745,0.8440000000000001,0,-3.122,0,0.18899999999999997,0.0,0.0646,0.657,176.128,188384,4,0,C
5kQre7o8ky5DXeEPcyaCR1,Carita de Inocente (feat. Myke Towers) - Remix,Myke Towers,0.565,0.7809999999999999,10,-3.358,0,0.364,0.0,0.0984,0.943,129.959,192698,4,0,A♯
32w0h6bBfS9PjixfQnyFLv,She's So Thick,NACHOSKY,0.7709999999999999,0.648,7,-7.892,0,0.261,0.00234,0.11900000000000001,0.574,93.976,240000,4,0,G
50ZC4PM7hywH27RcCfViau,Elegí (feat. Dímelo Flow),Dímelo Flow,0.8240000000000001,0.631,0,-2.7910000000000004,1,0.237,0.00011599999999999999,0.0531,0.6779999999999999,171.965,197721,4,0,C
5ot5K8NQtr8fCmhCxh7gmm,Mala Suerte,Justin Quiles,0.8220000000000001,0.633,1,-3.897,0,0.134,0.0,0.177,0.6890000000000001,170.016,255173,4,0,C♯
1Adwhpmwhz1CSi7E7QTwIC,Oficial,Gigolo Y La Exce,0.838,0.782,1,-2.7230000000000003,0,0.262,0.0,0.19399999999999998,0.772,89.95200000000001,197251,4,0,C♯
1M6VlBCjlxvuxj25J0GUsB,Solo,Vibarco,0.762,0.602,6,-5.308,0,0.10300000000000001,0.0,0.10300000000000001,0.633,90.975,162787,4,0,F♯
3cg2Y9mIiYNdcPTLKaQgK3,Fabuloso,Justin Quiles,0.637,0.785,6,-2.612,1,0.0846,0.000239,0.0392,0.74,87.4,200495,4,0,F♯
6sdPqhkzmdvLIssmz20Pxq,Mente Borrosa,BVDGE,0.6970000000000001,0.5760000000000001,1,-8.389,0,0.267,0.0,0.12,0.32899999999999996,149.89700000000002,115200,4,0,C♯
3X84j56pdzczvZS9HrabG6,Una Vez,Tcream,0.6890000000000001,0.575,6,-6.2170000000000005,1,0.14300000000000002,3.73e-06,0.0869,0.48100000000000004,167.91299999999998,214012,4,0,F♯
2CoMYp2uIKsT09nreEZnZn,BENDICIONES,Bad Bunny,0.828,0.581,11,-9.908999999999999,1,0.0378,0.0,0.10300000000000001,0.843,143.995,155060,4,0,B
5cBrOhKDyiJF9bPGUHKkG0,+Linda,Dalex,0.66,0.503,9,-5.501,1,0.131,0.0,0.13,0.396,175.896,161748,4,0,A
2btKz4s1XrMn5VHe7xZJpi,Que Mal Te Fue,Natti Natasha,0.782,0.706,7,-4.337,0,0.0941,0.00020800000000000001,0.115,0.855,173.899,212907,4,0,G
2ct9MlcNGAnhH4VCV1A0WA,Dios Te Guarde,BCA,0.6579999999999999,0.603,6,-5.041,0,0.114,0.0,0.47600000000000003,0.6940000000000001,179.92700000000002,163841,4,0,F♯
41VwdVXuOP08T3IBTRwyd2,Te Voy a Extrañar,Lyanno,0.637,0.58,8,-5.678999999999999,0,0.529,1.39e-05,0.0586,0.5539999999999999,189.952,224842,4,0,G♯
1FDtqX1XWBVkozyGOc07Ry,Arriba,Farruko,0.773,0.52,1,-6.26,0,0.366,0.0,0.0677,0.613,143.961,190118,4,0,C♯
690R5hHkorDal9kMEXb85T,Top Ten,ElDiez10,0.535,0.736,1,-8.049,0,0.278,0.0,0.6920000000000001,0.278,84.44200000000001,304941,4,0,C♯
2WEK6o46EkLZ3SKNc0uYvx,Mal Necesario,Lenny Tavárez,0.818,0.5529999999999999,6,-5.861000000000001,1,0.253,0.00665,0.184,0.65,174.041,204067,4,0,F♯
2RUkcYIzaqUoDaY9tM3cSN,Noche Especial,BVDGE,0.81,0.7,6,-4.931,1,0.312,0.0,0.0948,0.616,90.045,228256,4,0,F♯
7tlDh7hKvi1gO6I2yZTQtA,V.M.W. - Vivir My Way,BVDGE,0.597,0.485,7,-10.219,0,0.337,0.0,0.17600000000000002,0.259,153.002,175700,4,0,G
3wBKCNw7BFIalnqe4VXzdK,ADMV - Versión Urbana,Maluma,0.733,0.591,9,-4.046,1,0.217,0.0,0.0986,0.5489999999999999,169.905,185263,4,0,A
6AzKhCHOms83jvNVLsz0Bt,Djadja (feat. Maluma) - Remix,Maluma,0.7909999999999999,0.682,5,-7.327999999999999,1,0.175,0.0,0.0926,0.672,98.031,166851,4,0,F
7HxsUpCCSuP71Et8u6Jz5l,Para Ti,Alex Rose,0.64,0.316,7,-8.16,1,0.764,0.0,0.34,0.449,148.055,214658,4,0,G
4ZzJYm533TMFG7srgVldO1,Quisiera,Manuel Turizo,0.599,0.733,10,-6.586,1,0.409,0.0,0.0889,0.52,89.13799999999999,232566,4,0,A♯
2fau32jRbkSUQgH6R7VX9Y,Dale ParaTra,Alexis y Fido,0.7609999999999999,0.938,4,-4.968999999999999,0,0.0376,1.5399999999999998e-05,0.32,0.6679999999999999,99.0,170320,4,0,E
0eI8yxgCGbguwbK26n22RQ,RELXJXTE,Sky Rompiendo,0.8590000000000001,0.5760000000000001,6,-6.845,1,0.0941,0.000173,0.105,0.624,93.01100000000001,185813,4,0,F♯
5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,Don Omar,0.772,0.83,7,-5.019,1,0.016,0.0,0.0843,0.6970000000000001,94.01100000000001,194200,4,0,G
0inQmmTGaIxsd9BMbUnpbu,SSS,Gigolo Y La Exce,0.741,0.465,4,-8.867,0,0.0588,0.0045,0.15,0.38,179.984,226517,4,0,E
16DQ0cLDX8fz9Z9nRxZxzH,La Primera Vez,Tommy Boysen,0.868,0.738,8,-4.901,0,0.106,0.0,0.0948,0.531,95.00399999999999,196798,4,0,G♯
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,0.87,0.706,9,-5.395,0,0.0253,0.0063,0.0872,0.593,100.01299999999999,145800,4,0,A
0yx82WHSiVRekLwqfxQkvJ,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",Feid,0.695,0.805,7,-5.146,1,0.0679,0.0,0.0687,0.568,84.021,187492,4,0,G
0IyQxVLUHJILL3QUpZyVt6,Bipolar,Dylan Fuentes,0.85,0.498,5,-6.138,0,0.0926,0.0,0.0854,0.48200000000000004,105.051,212938,4,0,F
14wFBzheHFsZskxKXOOtT8,Le Creo,Jowell & Randy,0.858,0.6629999999999999,5,-4.331,0,0.0372,0.0,0.0731,0.768,95.991,206400,4,0,F
5379uuUPHodsdVhy8pIAAr,Locura,Sebastian Yatra,0.643,0.769,8,-3.533,1,0.0858,0.0,0.205,0.532,185.669,209027,4,0,G♯
3beKXu6PwjOddmOBDeU177,Dejémoslo Aquí,Tres Dedos,0.701,0.63,4,-4.6930000000000005,1,0.152,0.0,0.14400000000000002,0.451,92.023,182724,4,0,E
7qGrchXKwB23XqYPRJUAJp,Tuki Tuki,Piwaiti,0.802,0.792,1,-6.015,1,0.109,5.1e-05,0.1,0.435,99.985,156547,4,0,C♯
6beHXSNNAPKhtlXvefJC7s,Trofeo,Sech,0.7440000000000001,0.757,6,-4.04,1,0.266,0.0008210000000000001,0.0872,0.879,153.91899999999998,206761,4,0,F♯
6ud0YGhn5kQrckyRYiDwh3,Estúpido en el Amor,Nik Salazar,0.679,0.535,10,-5.957999999999999,1,0.401,0.0,0.0972,0.532,107.34299999999999,183271,4,0,A♯
6GvGkKdWGumaAwVKrh6yvs,Borrachita,Andy Rivera,0.7959999999999999,0.665,10,-6.417000000000001,1,0.0819,0.0,0.193,0.643,89.906,186000,4,0,A♯
5pBxevkp3SvIzM7MwHXidE,Dejen de Hablar,ASTRO,0.573,0.7290000000000001,5,-7.172000000000001,1,0.10800000000000001,0.0,0.583,0.7659999999999999,162.82,188500,4,0,F
3s8ksVDKmTgoHmf51Czd4p,Te Quiero Amar (feat. Pitbull),Pitbull,0.79,0.779,6,-5.183,0,0.0352,0.000276,0.0731,0.721,91.991,226401,4,0,F♯
4tVfvnsCDRLbRE1xv2RB7D,Como Quisiera (Remix),Boris Silva,0.772,0.725,8,-4.734,1,0.0559,0.0,0.107,0.9420000000000001,91.973,203879,4,0,G♯
1AE6oof5lpNfIZ05vW2k3m,Bandida,Casper Magico,0.713,0.665,4,-5.664,0,0.157,2.97e-05,0.354,0.745,179.949,209283,4,0,E
1CwRFMS5BYudsGXaY0k48M,Como No (feat. Becky G),Becky G,0.763,0.83,9,-4.496,0,0.0685,0.00505,0.062,0.87,89.98,193166,4,0,A
3bNjKlhgAPc2R31KNqem4m,Bailame Lento,Akon,0.7040000000000001,0.757,0,-3.312,0,0.28800000000000003,0.0,0.35100000000000003,0.532,91.999,242906,4,0,C
0RzUVcBnwTrGSAR2X6nn13,Provócame,Wisin,0.72,0.7390000000000001,1,-4.391,1,0.14300000000000002,0.0,0.145,0.602,179.946,229960,4,0,C♯
4UlYclS6O2uzdCoZalIJ7V,Innocente,Akon,0.772,0.466,6,-7.031000000000001,0,0.461,0.0,0.068,0.461,111.97399999999999,204210,4,0,F♯
7fBbY9JUJynfSQ4j56sNzJ,Quédate,David Eron,0.747,0.8059999999999999,5,-4.8260000000000005,1,0.285,0.0,0.12,0.779,91.994,201522,4,0,F
47FFMUkCibUORBOS3zjxGA,Por Ti 2020,Bonfante,0.708,0.643,8,-3.886,1,0.626,0.0,0.132,0.6509999999999999,93.99,192597,4,0,G♯
0S5IxixNG25wmy9jeKZKRo,Ámame,Loco Escrito,0.765,0.7909999999999999,0,-3.752,1,0.0658,0.0,0.048,0.752,95.022,166250,4,0,C
4GOhQDXflhyy1yKIDURWOY,Se Hacía,BlackRoy,0.62,0.505,11,-6.888999999999999,0,0.107,1.84e-06,0.602,0.5670000000000001,179.995,197611,4,0,B
0mI8IwTY0b9yDQKsvSXyAf,Mirala,Rafa Pabön,0.815,0.6729999999999999,10,-4.343999999999999,0,0.309,1.32e-05,0.122,0.815,93.00399999999999,191453,4,0,A♯
5qRhzFjGqvJN9RSQRFV2J2,Un Dia Si,Myke Towers,0.8590000000000001,0.6629999999999999,1,-4.247,0,0.0932,3.04e-06,0.251,0.622,154.97799999999998,164308,4,0,C♯
0FktnzDqjClqU6iqOZVEs2,BYE ME FUI,Bad Bunny,0.7120000000000001,0.599,5,-6.3420000000000005,0,0.41200000000000003,2.15e-05,0.10300000000000001,0.588,179.78799999999998,178000,4,0,F
6KFjMJJq8UZpfUyDgeH0Yl,CÓMO SE SIENTE - Remix,Bad Bunny,0.813,0.616,3,-8.867,0,0.0926,0.0,0.122,0.34700000000000003,93.0,227120,4,0,D♯
7maAkjNx6VycV8HE6JqJGR,Hola,Tommy Boysen,0.606,0.5379999999999999,5,-4.981,1,0.812,0.0,0.0893,0.519,161.91299999999998,205739,4,0,F
3pm4XtcsRIFFtH2UErk62R,CANCIÓN CON YANDEL,Bad Bunny,0.75,0.741,9,-4.43,1,0.447,0.0,0.121,0.495,79.968,209180,4,0,A
4pYmyZqoVRcVoQ5QfyyO7S,Casino,Sech,0.51,0.506,5,-3.88,1,0.512,0.0,0.301,0.653,83.01,181068,4,0,F
6zEgnpM0qYmHLDnh8WPejL,Amarillo,J Balvin,0.6409999999999999,0.857,1,-5.725,0,0.013000000000000001,0.00534,0.0695,0.961,122.728,157733,5,0,C♯
2lxa30uixqksvdhow3K7kf,Exclusiva,Bernier,0.76,0.7090000000000001,9,-5.187,1,0.0839,5.29e-06,0.326,0.505,93.01299999999999,224516,4,0,A
1dD51CgZ9KKuhK2bmt7IuU,Siempre,Sech,0.624,0.6659999999999999,7,-4.694,0,0.534,0.0,0.297,0.5760000000000001,83.381,189085,4,0,G
0eeKDrQxjqNl5bX5VCHDcn,PAM,El Alfa,0.889,0.863,11,-3.011,1,0.289,0.000603,0.0798,0.7759999999999999,112.95299999999999,201000,4,0,B
2a6CLJI6zFBHIXOlpYd6Ku,Portarse Mal,Sech,0.688,0.415,0,-6.218,1,0.363,0.0,0.0908,0.317,87.90700000000001,186588,4,0,C
0jT8Nl0shPS8115is0wD2Q,Favorito,Camilo,0.606,0.853,9,-2.975,1,0.237,0.0,0.251,0.8220000000000001,178.043,209766,4,0,A
3JFpyoand3mUgqUVrNcXPf,Házmelo Primero,Wali Swag,0.607,0.474,0,-7.8020000000000005,1,0.036000000000000004,0.000198,0.124,0.376,90.02600000000001,175844,4,0,C
1Hh0Yr0GZkLr7Q1ciYLS0d,Cunaguaro,Aloisio,0.762,0.821,4,-5.308,0,0.09699999999999999,0.0,0.055,0.779,108.92,197472,4,0,E
7MCFjPDImfjQv7GynHgVrR,Colocao,Nicki Nicole,0.8109999999999999,0.7120000000000001,10,-3.773,0,0.28,0.0,0.106,0.5760000000000001,90.02,179967,4,0,A♯
72PQWXBeHn4u3tECaV5nBO,Tú Ni Yo,Drago200,0.777,0.5589999999999999,8,-8.22,1,0.19899999999999998,0.00585,0.142,0.423,174.013,217000,4,0,G♯
34LI7rwi9H8w2S5KTHnv1M,Quiéreme Mientras Se Pueda,Manuel Turizo,0.7929999999999999,0.782,4,-3.945,1,0.447,0.0,0.124,0.81,143.86,191945,4,0,E
0gvM1APfU29ANjnq9qVyHO,Vip,Lyanno,0.706,0.609,9,-6.79,1,0.251,0.0,0.0692,0.47700000000000004,77.005,220497,4,0,A
2TTE72e6fzVFFG5oMWsyjD,Se Va Viral,Nando Boom,0.85,0.8029999999999999,1,-1.666,1,0.11199999999999999,8.14e-06,0.19699999999999998,0.797,94.086,149250,4,0,C♯
4B2kFp1ulVz1FgwVYSShoj,Perreo Intenso,KEVVO,0.747,0.95,4,-2.946,0,0.0417,1.72e-06,0.0875,0.6890000000000001,183.912,239587,4,0,E
6re92ZDH61TiEZP6A93j81,Tóxico,NESSA.,0.667,0.787,3,-5.994,0,0.33,9.719999999999999e-05,0.17800000000000002,0.439,179.929,174675,4,0,D♯
380HmhwTE2NJgawn1NwkXi,Rojo,J Balvin,0.6629999999999999,0.598,11,-4.042,1,0.193,8.02e-05,0.0856,0.4,172.245,150720,4,0,B
3uyqotbTAcTQKaziLCsj67,Se Revelo,Alex Rose,0.746,0.653,0,-5.821000000000001,0,0.16,1.69e-06,0.183,0.6409999999999999,180.03400000000002,210176,4,0,C
0y6GHgbRgYVafMmMZfpRav,Bellaqueo,Jon Z,0.797,0.765,1,-4.8469999999999995,1,0.25,0.0,0.261,0.843,179.959,195000,4,0,C♯
634fDJYRCr5yzqfFWa9rfS,Goteo,Paloma Mami,0.8759999999999999,0.568,0,-5.755,1,0.41100000000000003,0.00274,0.187,0.593,98.027,159132,4,0,C
0yNEQE6MbFGVgah2XFlaQF,El Tiempo Pasa,Alex A.C,0.667,0.73,7,-4.496,1,0.188,0.00022,0.684,0.753,140.10299999999998,188067,4,0,G
7t4yJoivHNPbpdykxeW2i0,Pa'l Espejo,R.K.M & Ken-Y,0.8809999999999999,0.7120000000000001,0,-6.17,1,0.132,0.0,0.0821,0.76,94.045,186747,4,0,C
7qoIJo1oLd6VsXvcQjvahz,No Consigo (feat. Ozuna),Ozuna,0.782,0.9570000000000001,11,-2.492,1,0.18100000000000002,0.0,0.14300000000000002,0.846,92.165,200870,4,0,B
2SdwRMzLw1vKClRinPqtuU,TBT - Remix,Dalmata,0.82,0.7829999999999999,2,-4.266,1,0.0519,0.0,0.111,0.52,91.95700000000001,290160,4,0,D
06KyfirOpSo5O2qTmI478e,Me Estás Pensando,Zerene,0.708,0.7190000000000001,10,-4.633,1,0.11699999999999999,1.11e-05,0.10400000000000001,0.667,91.986,191064,4,0,A♯
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,0.86,0.7909999999999999,0,-4.784,1,0.16899999999999998,0.000106,0.106,0.887,92.023,175918,4,0,C
26AmEBn8oQwLpoblS2SBzC,Rompe,Lenny Tavárez,0.846,0.644,0,-2.7710000000000004,0,0.11599999999999999,0.000125,0.11199999999999999,0.5579999999999999,111.882,221028,5,0,C
7okgCpOy5qwVuap5jHgT4C,Imagínate,Drago200,0.8,0.596,11,-5.848,0,0.0229,0.0833,0.335,0.624,95.976,166400,4,0,B
3mDxjNHL9pJPYoVD1pyGGg,Panama City,Sech,0.613,0.659,7,-3.2680000000000002,1,0.0582,0.0,0.0624,0.526,87.61,166055,4,0,G
0WfoXzTTleO9bHtuQIn5EY,Te Falle - Remix,Lenny Tavárez,0.804,0.5710000000000001,7,-6.528,0,0.192,1.4400000000000001e-05,0.287,0.774,159.689,274500,4,0,G
3ijhlY5cPtZsWKvqmdCNxt,LOCO POR VOS,Reykon,0.826,0.787,4,-4.505,1,0.11199999999999999,0.000145,0.11599999999999999,0.601,94.98899999999999,186600,4,0,E
1jj68NTkKz0q2qLiv5g6B1,Malagradecida,Rafa Pabön,0.654,0.726,4,-4.665,0,0.5710000000000001,0.0,0.361,0.5820000000000001,91.719,219326,4,0,E
5mgkHuZjfIO7L9TZFFKpBI,Chilling,Omar Koonze,0.8390000000000001,0.48700000000000004,9,-7.312,1,0.584,0.0,0.162,0.74,101.00299999999999,174643,4,0,A
5Au35wPIP4PpIGKbSSxc9o,Ultima Vez - Remix,Keny,0.728,0.802,1,-5.648,1,0.257,0.0,0.195,0.745,179.908,248400,4,0,C♯
3HTbI3yUJQw3fP0Po8qLcD,Verde,Sky Rompiendo,0.828,0.738,8,-4.295,0,0.0381,0.473,0.0917,0.818,94.995,142547,4,0,G♯
6APVdOQL4RoDZxiYRJ2kZf,La Pasión Perfecta,Lyanno,0.6890000000000001,0.596,7,-9.582,1,0.68,0.0,0.12300000000000001,0.542,150.054,233686,4,0,G
10u2iOS0r6plfb9GknD7g4,Ponte Pa' Mi,Sky Rompiendo,0.809,0.624,8,-4.963,0,0.41,0.0,0.10800000000000001,0.629,85.01100000000001,184817,4,0,G♯
7GChHUYrkvLH9AaXJ09eef,Pégate,Mora,0.7240000000000001,0.552,9,-5.775,0,0.13699999999999998,3.19e-06,0.285,0.456,178.012,148283,4,0,A
3UwcVsjkRKZCsKMUJGmZww,Tequila Limón y Sal,Skinny Happy,0.7609999999999999,0.759,3,-4.493,0,0.115,2.02e-05,0.35600000000000004,0.644,99.98100000000001,192017,4,0,D♯
5qMiKcGjzOGGOhXaKl7q5z,PM,Kotthe El Oriental,0.7609999999999999,0.684,10,-5.737,0,0.193,8.47e-05,0.0929,0.653,97.025,195470,4,0,A♯
096hEv3jCoBZivQiIiC9jJ,Fé,Sech,0.7709999999999999,0.7490000000000001,0,-4.922,1,0.22399999999999998,0.000131,0.134,0.765,160.053,172921,4,0,C
2lCkncy6bIB0LTMT7kvrD1,Azul,J Balvin,0.843,0.836,11,-2.474,0,0.0816,0.0013800000000000002,0.0532,0.65,94.01799999999999,205933,4,0,B
1QSxg9SECUk143XcnMKKgc,Calmarme,Amenazzy,0.888,0.789,10,-5.979,1,0.113,0.0015300000000000001,0.105,0.607,115.031,157026,4,0,A♯
3zYOSYdLyBD0BBFmMzJks9,Poison,Dayme y El High,0.83,0.5920000000000001,0,-7.28,1,0.0404,1.75e-05,0.0913,0.565,99.98100000000001,208714,4,0,C
3rBfD2swVRrL2yoqnTh2Fx,Matemáticas,Dalex,0.602,0.728,6,-2.8689999999999998,1,0.057,0.0011099999999999999,0.0797,0.513,167.872,192535,4,0,F♯
4NqQaovM14WR2hNPMFxgjb,25/8,Bad Bunny,0.7609999999999999,0.732,4,-5.468999999999999,0,0.092,0.0,0.0716,0.542,151.982,243276,4,0,E
2w1rq80FIrbxeJy9WYURxw,Follow,Anuel AA,0.735,0.787,7,-4.375,0,0.667,6.15e-06,0.0721,0.455,168.997,203093,4,0,G
